# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	34377	34817	-	HFCAGB_00034	267.0	1.1e-91	1.089	1.0	0.899	UniRef:UniRef50_A9MR58
contig_1	cds	35340	37058	+	HFCAGB_00035	693.0	6.4e-246	1.021	0.986	0.577	UniRef:UniRef50_A9MR51
contig_1	cds	37104	38666	-	HFCAGB_00036	982.0	0.0	1.0	0.979	0.998	UniRef:UniRef50_A9MR56
contig_1	cds	38774	39535	-	HFCAGB_00037	320.0	5.0e-109	0.984	0.883	0.598	UniRef:UniRef50_A9MR55
contig_1	cds	40129	41622	+	HFCAGB_00038	895.0	0.0	0.976	0.945	0.878	UniRef:UniRef50_A0A237NMI4
contig_1	cds	41721	42911	+	HFCAGB_00039	479.0	2.2e-166	0.987	0.844	0.565	UniRef:UniRef50_A0A084ZQX2
contig_1	cds	42936	44183	+	HFCAGB_00040	582.0	4.9e-207	0.990	0.943	0.674	UniRef:UniRef50_A9MR52
contig_1	cds	44310	46025	+	HFCAGB_00041	1134.0	0.0	1.021	0.985	0.964	UniRef:UniRef50_A9MR51
contig_1	cds	46188	47354	+	HFCAGB_00042	462.0	2.9e-160	0.982	0.858	0.635	UniRef:UniRef50_A8G9L0
contig_1	cds	47422	48315	+	HFCAGB_00043	485.0	1.0e-172	0.990	0.899	0.796	UniRef:UniRef50_P0A9G2
contig_1	cds	48370	50409	-	HFCAGB_00044	1371.0	0.0	1.0	0.963	0.940	UniRef:UniRef50_Q01336
contig_1	cds	50449	50859	-	HFCAGB_00045	-	-	-	-	-	-
contig_1	cds	50905	51822	-	HFCAGB_00046	-	-	-	-	-	-
contig_1	cds	52317	52526	+	HFCAGB_00047	142.0	1.4e-44	1.0	1.0	1.0	UniRef:UniRef50_C5B7M1
contig_1	cds	52870	53808	+	HFCAGB_00048	413.0	2.8e-143	0.981	0.816	0.676	UniRef:UniRef50_Q7N8X3
contig_1	cds	53853	56687	+	HFCAGB_00049	1377.0	0.0	1.001	0.970	0.704	UniRef:UniRef50_Q8ZIM0
contig_1	cds	56687	57187	+	HFCAGB_00050	263.0	3.8e-89	0.952	0.814	0.797	UniRef:UniRef50_Q9KU46
contig_1	cds	57342	57791	+	HFCAGB_00051	167.0	5.6e-52	0.960	0.935	0.566	UniRef:UniRef50_A0A376DLB2
contig_1	cds	57794	58744	+	HFCAGB_00052	419.0	2.5e-145	0.984	0.829	0.678	UniRef:UniRef50_P62623
contig_1	ncRNA	58790	58921	+	HFCAGB_00053	170.4	9.1e-31	-	-	-	RFAM:RF02048
contig_1	cds	59187	60146	+	HFCAGB_00054	-	-	-	-	-	-
contig_1	cds	60162	61082	+	HFCAGB_00055	486.0	1.3e-172	0.987	0.910	0.795	UniRef:UniRef50_P22564
contig_1	cds	61104	61790	-	HFCAGB_00056	381.0	5.6e-134	0.996	0.946	0.841	UniRef:UniRef50_P52688
contig_1	cds	61792	63450	-	HFCAGB_00057	897.0	0.0	0.976	0.942	0.850	UniRef:UniRef50_P52687
contig_1	cds	63546	64847	-	HFCAGB_00058	793.0	1.5e-289	1.0	0.880	0.995	UniRef:UniRef50_P13156
contig_1	cds	64860	66632	-	HFCAGB_00059	1016.0	0.0	1.183	1.003	0.807	UniRef:UniRef50_A0A379XLB9
contig_1	cds	66648	66887	-	HFCAGB_00060	117.0	1.2e-34	0.987	0.975	0.833	UniRef:UniRef50_A0A379UMS0
contig_1	cds	67046	68386	-	HFCAGB_00061	841.0	6.7e-311	1.0	1.0	0.998	BlastRules:WP_000183602
contig_1	cds	68706	69674	+	HFCAGB_00062	576.0	4.0e-208	0.904	0.874	0.990	UniRef:UniRef50_A0A379WFG3
contig_1	cds	69704	69997	+	HFCAGB_00063	111.0	1.1e-31	0.979	0.969	0.600	UniRef:UniRef50_B7LVP5
contig_1	cds	69994	70863	+	HFCAGB_00064	393.0	5.0e-136	0.993	0.827	0.707	UniRef:UniRef50_P17725
contig_1	cds	70874	72394	+	HFCAGB_00065	651.0	1.7e-231	0.964	0.914	0.682	UniRef:UniRef50_P75726
contig_1	cds	72394	72945	+	HFCAGB_00066	218.0	5.2e-71	0.956	0.888	0.611	UniRef:UniRef50_B7LWL8
contig_1	cds	72923	73831	+	HFCAGB_00067	416.0	8.9e-145	0.977	0.850	0.698	UniRef:UniRef50_B7LWM0
contig_1	cds	74011	74832	+	HFCAGB_00068	358.0	5.5e-123	0.971	0.849	0.687	UniRef:UniRef50_Q2NVY2
contig_1	ncRNA-region	74838	74915	+	-	99.7	2.2e-16	-	-	-	RFAM:RF02551
contig_1	cds	75696	76844	+	HFCAGB_00069	653.0	1.7e-235	1.183	1.0	0.741	UniRef:UniRef50_P0A6F1
contig_1	cds	76863	80090	+	HFCAGB_00070	2052.0	0.0	0.999	0.824	0.979	UniRef:UniRef50_P00968
contig_1	cds	80364	80759	+	HFCAGB_00071	-	-	-	-	-	-
contig_1	cds	80836	81432	-	HFCAGB_00072	275.0	6.7e-93	1.0	0.892	0.702	UniRef:UniRef50_A0A376W173
contig_1	cds	81542	82327	-	HFCAGB_00073	476.0	4.2e-170	0.981	0.828	0.938	UniRef:UniRef50_P31551
contig_1	cds	82381	83934	-	HFCAGB_00074	603.0	4.4e-212	1.002	0.940	0.575	UniRef:UniRef50_P31552
contig_1	cds	83997	85214	-	HFCAGB_00075	832.0	6.0e-306	1.0	0.918	0.983	UniRef:UniRef50_P31572
contig_1	cds	85326	86468	-	HFCAGB_00076	759.0	1.0e-278	1.029	1.0	0.972	UniRef:UniRef50_P60584
contig_1	cds	86503	88020	-	HFCAGB_00077	773.0	3.0e-279	0.976	0.890	0.742	UniRef:UniRef50_P31553
contig_1	cds	88501	89271	+	HFCAGB_00078	405.0	2.4e-142	1.0	0.921	0.816	UniRef:UniRef50_A0A2X4TIQ2
contig_1	cds	89287	90228	+	HFCAGB_00079	548.0	4.1e-197	1.102	1.0	0.835	UniRef:UniRef50_P31574
contig_1	cds	90278	91564	+	HFCAGB_00080	511.0	9.1e-179	1.035	1.002	0.607	UniRef:UniRef50_A0A6A8QPB3
contig_1	cds	91561	91848	+	HFCAGB_00081	187.0	8.6e-62	1.116	1.0	0.858	UniRef:UniRef50_A0A120M097
contig_1	ncRNA	91873	91955	-	HFCAGB_00082	63.2	6.8e-09	-	-	-	RFAM:RF02564
contig_1	cds	91995	93335	+	HFCAGB_00083	886.0	0.0	0.998	0.808	1.0	UniRef:UniRef50_P31679
contig_1	cds	93424	93654	+	HFCAGB_00084	69.7	1.1e-15	1.013	1.0	0.519	UniRef:UniRef50_A0A0J8YCG2
contig_1	cds	93754	94284	+	HFCAGB_00085	253.0	5.4e-85	1.040	0.888	0.639	UniRef:UniRef50_Q8ZRW3
contig_1	cds	94277	96139	+	HFCAGB_00086	1024.0	0.0	1.106	0.999	0.816	UniRef:UniRef50_P03819
contig_1	cds	96338	96817	+	HFCAGB_00087	282.0	6.6e-97	1.0	0.874	0.836	UniRef:UniRef50_Q6D0D5
contig_1	cds	96923	97771	-	HFCAGB_00088	484.0	3.7e-173	0.972	0.993	0.818	UniRef:UniRef50_C4L9L6
contig_1	cds	97782	98159	-	HFCAGB_00089	239.0	5.5e-81	0.992	0.855	0.944	UniRef:UniRef50_Q56017
contig_1	cds	98162	98983	-	HFCAGB_00090	359.0	1.8e-123	0.971	0.855	0.660	UniRef:UniRef50_P06992
contig_1	cds	98980	99969	-	HFCAGB_00091	418.0	4.5e-145	1.009	0.902	0.642	UniRef:UniRef50_P58719
contig_1	cds	99969	101255	-	HFCAGB_00092	555.0	8.4e-196	0.995	0.926	0.660	UniRef:UniRef50_P0ABZ6
contig_1	cds	101309	103669	-	HFCAGB_00093	1152.0	0.0	1.015	0.989	0.707	UniRef:UniRef50_B4F2H9
contig_1	cds	103923	104735	+	HFCAGB_00094	257.0	1.2e-83	1.067	1.003	0.507	UniRef:UniRef50_Q74Q30
contig_1	cds	104830	105489	-	HFCAGB_00095	336.0	5.1e-116	1.0	0.811	0.749	UniRef:UniRef50_P0AA37
contig_1	cds	105501	108407	-	HFCAGB_00096	1768.0	0.0	0.985	0.873	0.931	UniRef:UniRef50_P60240
contig_1	cds	108581	110932	-	HFCAGB_00097	1464.0	0.0	1.0	0.812	0.897	UniRef:UniRef50_P21189
contig_1	cds	110976	111596	-	HFCAGB_00098	368.0	5.7e-129	1.0	0.811	0.932	UniRef:UniRef50_A0A6C6YWV0
contig_1	cds	112114	112359	+	HFCAGB_00099	-	-	-	-	-	-
contig_1	cds	112360	112539	-	HFCAGB_00100	-	-	-	-	-	-
contig_1	cds	112539	113234	-	HFCAGB_00101	449.0	2.3e-160	1.0	0.843	0.935	UniRef:UniRef50_P08203
contig_1	cds	113375	114877	-	HFCAGB_00102	987.0	0.0	0.998	0.933	0.948	UniRef:UniRef50_P08202
contig_1	cds	114888	116597	-	HFCAGB_00103	795.0	3.5e-288	0.810	1.0	0.842	UniRef:UniRef50_A0A4P0XR93
contig_1	cds	116937	117782	+	HFCAGB_00104	536.0	1.3e-193	1.0	0.959	0.886	UniRef:UniRef50_A0A090V0Z5
contig_1	cds	117901	118668	+	HFCAGB_00105	352.0	1.2e-121	0.996	0.981	0.673	UniRef:UniRef50_A0A377TMN9
contig_1	cds	118707	119414	-	HFCAGB_00106	215.0	4.4e-68	0.928	0.838	0.528	UniRef:UniRef50_A0A925TCM8
contig_1	cds	119398	121008	-	HFCAGB_00107	621.0	2.0e-218	0.989	0.909	0.628	UniRef:UniRef50_A0A8I1W5K3
contig_1	cds	120984	121967	-	HFCAGB_00108	431.0	2.5e-150	0.997	0.921	0.644	UniRef:UniRef50_A0A0U5LKV3
contig_1	ncRNA-region	121999	122098	-	-	68.5	5.5e-11	-	-	-	RFAM:RF00059
contig_1	cds	122145	123803	-	HFCAGB_00109	957.0	0.0	0.993	0.989	0.827	UniRef:UniRef50_A0A377KCN3
contig_1	ncRNA	123871	124109	+	HFCAGB_00110	199.3	2.6e-31	-	-	-	RFAM:RF00534
contig_1	cds	123896	124018	+	HFCAGB_00111	85.1	9.4e-23	1.0	0.816	0.975	UniRef:UniRef50_A0A0J1LLN9
contig_1	cds	124338	124619	+	HFCAGB_00112	125.0	4.1e-37	1.0	0.979	1.0	UniRef:UniRef50_A0A3S5DC28
contig_1	cds	124673	125278	-	HFCAGB_00113	237.0	6.5e-78	0.920	0.822	0.595	UniRef:UniRef50_P30126
contig_1	cds	125289	126689	-	HFCAGB_00114	881.0	0.0	1.0	0.813	0.955	UniRef:UniRef50_P0A6A6
contig_1	cds	126692	127783	-	HFCAGB_00115	516.0	1.1e-182	0.983	0.884	0.717	UniRef:UniRef50_P56933
contig_1	cds	127783	129354	-	HFCAGB_00116	838.0	1.6e-303	1.0	0.850	0.822	UniRef:UniRef50_P15875
contig_1	ncRNA-region	129395	129542	-	-	149.4	8.8e-26	-	-	-	RFAM:RF00512
contig_1	sorf	129442	129528	-	HFCAGB_00117	55.1	2.2e-16	1.036	1.0	0.966	UniRef:UniRef50_P03062
contig_1	cds	130185	131129	+	HFCAGB_00118	627.0	4.2e-228	1.0	0.897	0.997	UniRef:UniRef50_P46924
contig_1	cds	131451	133175	+	HFCAGB_00119	1012.0	0.0	1.0	0.891	0.880	UniRef:UniRef50_P00893
contig_1	cds	133175	133669	+	HFCAGB_00120	277.0	4.1e-95	1.0	0.943	0.884	UniRef:UniRef50_P00894
contig_1	cds	133953	134957	+	HFCAGB_00121	602.0	4.5e-218	1.0	0.994	0.898	UniRef:UniRef50_A1JJI2
contig_1	cds	135563	136021	+	HFCAGB_00122	264.0	2.2e-90	1.0	0.968	0.855	UniRef:UniRef50_C5B9E7
contig_1	cds	136023	136964	+	HFCAGB_00123	583.0	1.2e-210	1.0	0.902	0.958	UniRef:UniRef50_P60390
contig_1	cds	136961	137326	+	HFCAGB_00124	219.0	1.4e-73	0.950	0.852	0.974	UniRef:UniRef50_Q7CR84
contig_1	cds	137342	139108	+	HFCAGB_00125	1118.0	0.0	1.0	1.0	0.961	BlastRules:WP_000642196
contig_1	cds	139095	140582	+	HFCAGB_00126	648.0	3.4e-230	1.095	1.0	0.614	UniRef:UniRef50_Q8ZRU7
contig_1	cds	140579	141937	+	HFCAGB_00127	759.0	8.2e-275	0.993	0.824	0.878	UniRef:UniRef50_P11880
contig_1	cds	141931	143013	+	HFCAGB_00128	696.0	1.7e-253	0.994	0.880	0.975	UniRef:UniRef50_P0A6W3
contig_1	cds	143016	144332	+	HFCAGB_00129	811.0	4.1e-296	0.975	0.816	0.972	UniRef:UniRef50_Q8ZRU4
contig_1	cds	144332	145576	+	HFCAGB_00130	560.0	2.6e-198	0.911	0.838	0.740	UniRef:UniRef50_Q493Q2
contig_1	cds	145573	146640	+	HFCAGB_00131	568.0	6.0e-204	0.994	0.959	0.807	UniRef:UniRef50_Q8ZIE9
contig_1	cds	146759	148234	+	HFCAGB_00132	841.0	8.3e-307	1.0	0.926	0.859	UniRef:UniRef50_P17952
contig_1	cds	148227	149084	+	HFCAGB_00133	343.0	5.9e-116	1.316	1.0	0.525	UniRef:UniRef50_P07862
contig_1	cds	149086	149916	+	HFCAGB_00134	479.0	3.2e-170	1.279	1.0	0.734	UniRef:UniRef50_P06136
contig_1	cds	149913	151175	+	HFCAGB_00135	813.0	4.2e-298	1.0	0.938	0.988	UniRef:UniRef50_P0ABH0
contig_1	ncRNA	151155	151244	+	HFCAGB_00136	90.6	2.7e-14	-	-	-	RFAM:RF02797
contig_1	cds	151236	152387	+	HFCAGB_00137	436.0	5.6e-150	1.146	1.002	0.601	UniRef:UniRef50_Q9ZAW3
contig_1	cds	152488	153405	+	HFCAGB_00138	586.0	3.9e-212	1.141	1.0	0.871	UniRef:UniRef50_Q6LMG1
contig_1	cds	153684	154181	+	HFCAGB_00139	322.0	3.7e-115	1.0	1.0	0.988	BlastRules:WP_000014335
contig_1	cds	154243	156948	+	HFCAGB_00140	1188.0	0.0	0.984	0.838	0.682	UniRef:UniRef50_P10408
contig_1	ncRNA	157018	157085	+	HFCAGB_00141	59.9	3.9e-09	-	-	-	RFAM:RF02057
contig_1	cds	157100	157495	+	HFCAGB_00142	261.0	1.7e-89	0.977	0.853	0.961	UniRef:UniRef50_P08337
contig_1	cds	157529	158518	-	HFCAGB_00143	437.0	2.1e-152	1.003	0.902	0.661	UniRef:UniRef50_D8J250
contig_1	cds	158622	159545	+	HFCAGB_00144	618.0	2.6e-225	1.0	0.981	0.997	UniRef:UniRef50_A0A379NQ79
contig_1	cds	159542	159733	-	HFCAGB_00145	79.0	1.3e-19	0.952	0.822	0.667	UniRef:UniRef50_B2VD52
contig_1	cds	159743	160486	-	HFCAGB_00146	383.0	9.8e-134	0.972	0.845	0.800	UniRef:UniRef50_P36680
contig_1	cds	160486	161106	-	HFCAGB_00147	301.0	1.2e-102	0.990	0.843	0.770	UniRef:UniRef50_P56186
contig_1	cds	161332	162375	+	HFCAGB_00148	436.0	6.4e-151	1.020	0.855	0.630	UniRef:UniRef50_P59443
contig_1	cds	162406	163608	-	HFCAGB_00149	415.0	4.1e-142	0.988	0.968	0.539	UniRef:UniRef50_A0A6I2I279
contig_1	cds	163598	164983	-	HFCAGB_00150	866.0	0.0	1.033	1.0	0.943	UniRef:UniRef50_A0A0H3FWD5
contig_1	cds	164993	165430	-	HFCAGB_00151	223.0	6.1e-74	1.124	0.988	0.693	UniRef:UniRef50_P36647
contig_1	cds	165652	166545	-	HFCAGB_00152	349.0	2.6e-119	1.027	0.990	0.626	UniRef:UniRef50_A0A269PUV1
contig_1	cds	166633	167196	+	HFCAGB_00153	274.0	9.8e-93	0.973	0.847	0.692	UniRef:UniRef50_A0A2J5PP37
contig_1	cds	167193	168047	+	HFCAGB_00154	348.0	1.5e-119	1.007	1.0	0.622	UniRef:UniRef50_A1JJL4
contig_1	cds	168139	169089	-	HFCAGB_00155	557.0	1.4e-200	0.968	0.887	0.827	UniRef:UniRef50_A0A1B7JMZ2
contig_1	cds	169089	170495	-	HFCAGB_00156	838.0	4.3e-306	1.0	0.911	0.876	UniRef:UniRef50_A0A0E1GVZ2
contig_1	cds	170659	172029	-	HFCAGB_00157	562.0	3.5e-197	1.033	0.890	0.622	UniRef:UniRef50_A0A0G3EUP7
contig_1	cds	172595	173359	+	HFCAGB_00158	376.0	1.4e-130	1.193	0.997	0.710	UniRef:UniRef50_P0ACL9
contig_1	ncRNA	173403	173515	-	HFCAGB_00159	115.0	4.4e-21	-	-	-	RFAM:RF02030
contig_1	cds	173519	176182	+	HFCAGB_00160	1633.0	0.0	1.080	1.0	0.851	UniRef:UniRef50_A0A6H2F9S0
contig_1	cds	176197	178086	+	HFCAGB_00161	976.0	0.0	1.186	1.0	0.787	UniRef:UniRef50_P06959
contig_1	cds	178287	179711	+	HFCAGB_00162	904.0	0.0	1.084	1.0	0.909	UniRef:UniRef50_P0A9P0
contig_1	ncRNA	179738	179819	-	HFCAGB_00163	109.1	1.4e-18	-	-	-	RFAM:RF02059
contig_1	cds	180000	180284	+	HFCAGB_00164	138.0	2.4e-42	1.0	0.931	0.723	UniRef:UniRef50_A0A0T9T4Y7
contig_1	cds	180322	181113	-	HFCAGB_00165	290.0	8.3e-97	0.992	0.879	0.517	UniRef:UniRef50_C9XVS6
contig_1	cds	181126	182751	-	HFCAGB_00166	518.0	2.0e-180	0.810	1.058	0.728	UniRef:UniRef50_A0A078LHZ5
contig_1	cds	183140	185737	+	HFCAGB_00167	1265.0	0.0	1.012	0.855	0.729	UniRef:UniRef50_A0A2S5M6R7
contig_1	cds	185777	186241	-	HFCAGB_00168	279.0	3.4e-96	1.0	1.0	0.935	UniRef:UniRef50_G5S6C8
contig_1	cds	186659	186982	-	HFCAGB_00169	147.0	4.0e-45	1.0	0.836	0.654	UniRef:UniRef50_G0AE91
contig_1	cds	187253	187615	+	HFCAGB_00170	183.0	3.7e-59	0.975	0.818	0.735	UniRef:UniRef50_P0A8E5
contig_1	cds	187850	188803	+	HFCAGB_00171	570.0	5.7e-208	1.0	1.0	0.994	BlastRules:WP_001022089
contig_1	cds	188800	190071	+	HFCAGB_00172	789.0	2.9e-291	1.0	1.0	0.998	BlastRules:WP_000782192
contig_1	cds	190061	191044	+	HFCAGB_00173	521.0	3.1e-186	0.991	0.942	0.778	UniRef:UniRef50_P58718
contig_1	cds	191054	191821	+	HFCAGB_00174	314.0	4.3e-106	1.0	0.839	0.639	UniRef:UniRef50_A0A0H3CK74
contig_1	cds	191851	192645	-	HFCAGB_00175	401.0	3.0e-140	0.989	0.823	0.732	UniRef:UniRef50_P0A7F6
contig_1	cds	192666	193526	-	HFCAGB_00176	408.0	9.0e-144	0.804	0.991	0.835	UniRef:UniRef50_A0A376VY01
contig_1	cds	193633	194019	-	HFCAGB_00177	204.0	3.0e-67	0.898	0.871	0.861	UniRef:UniRef50_E0SBM7
contig_1	cds	194182	195792	+	HFCAGB_00178	817.0	4.5e-295	1.187	1.032	0.679	UniRef:UniRef50_P36649
contig_1	cds	195870	198260	-	HFCAGB_00179	973.0	0.0	0.996	0.995	0.608	UniRef:UniRef50_A0A447QUM1
contig_1	cds	198466	199002	+	HFCAGB_00180	243.0	5.6e-81	0.989	0.893	0.659	UniRef:UniRef50_P18134
contig_1	cds	199060	199722	-	HFCAGB_00181	293.0	3.8e-99	0.968	0.859	0.643	UniRef:UniRef50_P45148
contig_1	cds	199831	200757	+	HFCAGB_00182	367.0	1.5e-125	0.977	0.896	0.625	UniRef:UniRef50_A0A0W0U308
contig_1	cds	200754	201524	+	HFCAGB_00183	384.0	1.2e-133	1.0	0.828	0.746	UniRef:UniRef50_P0AFN6
contig_1	cds	201644	202723	-	HFCAGB_00184	714.0	3.1e-261	1.039	1.0	0.952	UniRef:UniRef50_Q8ZRR7
contig_1	cds	202732	205290	-	HFCAGB_00185	1306.0	0.0	0.804	0.996	0.975	UniRef:UniRef50_A0A5Z4YMN8
contig_1	cds	205305	205988	-	HFCAGB_00186	456.0	7.3e-166	1.0	1.0	0.991	BlastRules:WP_001086408
contig_1	cds	206036	206575	-	HFCAGB_00187	-	-	1.0	1.0	0.989	NCBIProtein:AAL19141.1
contig_1	cds	206945	207385	+	HFCAGB_00188	275.0	9.7e-95	1.0	0.864	0.911	UniRef:UniRef50_P36881
contig_1	cds	207447	208676	+	HFCAGB_00189	669.0	3.7e-242	1.015	1.0	0.778	UniRef:UniRef50_A0A379WZK3
contig_1	cds	208683	209063	-	HFCAGB_00190	203.0	2.5e-67	0.849	1.0	0.944	UniRef:UniRef50_A0A376FKL2
contig_1	cds	209158	210012	-	HFCAGB_00191	419.0	2.5e-147	0.845	0.828	0.888	UniRef:UniRef50_A0A143WS51
contig_1	cds	210138	210929	-	HFCAGB_00192	405.0	7.6e-142	1.0	0.840	0.779	UniRef:UniRef50_P31057
contig_1	cds	211050	211529	-	HFCAGB_00193	259.0	2.6e-88	1.0	0.958	0.805	UniRef:UniRef50_A0A090IJW5
contig_1	cds	211526	212944	-	HFCAGB_00194	704.0	6.2e-253	1.108	0.967	0.711	UniRef:UniRef50_A0A2X3ERX0
contig_1	cds	213085	214026	-	HFCAGB_00195	468.0	4.6e-166	0.907	0.959	0.778	UniRef:UniRef50_Q07Y01
contig_1	cds	214050	214505	-	HFCAGB_00196	290.0	3.1e-100	1.0	0.825	0.960	UniRef:UniRef50_P57294
contig_1	cds	214682	215386	-	HFCAGB_00197	261.0	4.6e-86	1.111	0.981	0.515	UniRef:UniRef50_Q8ZRQ6
contig_1	cds	215403	215933	-	HFCAGB_00198	338.0	6.3e-119	1.068	1.0	0.894	UniRef:UniRef50_A0A379TGX4
contig_1	cds	215961	218435	+	HFCAGB_00199	955.0	0.0	0.988	0.933	0.623	UniRef:UniRef50_P37024
contig_1	cds	218576	221098	+	HFCAGB_00200	1212.0	0.0	1.069	1.003	0.719	UniRef:UniRef50_A0A0U3BXI8
contig_1	cds	221391	223580	+	HFCAGB_00201	1196.0	0.0	1.022	1.0	0.801	UniRef:UniRef50_A0A735A5P7
contig_1	cds	223629	224426	+	HFCAGB_00202	421.0	6.0e-148	0.996	0.852	0.784	UniRef:UniRef50_P07821
contig_1	cds	224426	225316	+	HFCAGB_00203	501.0	3.2e-179	0.980	0.906	0.828	UniRef:UniRef50_P07822
contig_1	cds	225313	227370	+	HFCAGB_00204	1081.0	0.0	1.039	0.996	0.827	UniRef:UniRef50_A0A0J8YC22
contig_1	cds	227407	227613	+	HFCAGB_00205	138.0	5.0e-43	0.985	0.918	0.985	UniRef:UniRef50_A0A712M6F7
contig_1	cds	228310	228870	+	HFCAGB_00206	-	-	1.0	1.0	0.995	NCBIProtein:ELN2249909.1
contig_1	cds	228956	231613	+	HFCAGB_00207	1741.0	0.0	1.028	1.0	0.955	UniRef:UniRef50_P77196
contig_1	cds	231631	232383	+	HFCAGB_00208	258.0	7.7e-85	0.916	0.888	0.563	UniRef:UniRef50_A0A447JN72
contig_1	cds	232402	232914	+	HFCAGB_00209	188.0	6.2e-60	0.906	0.917	0.604	UniRef:UniRef50_A0A370V8L5
