# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	57342	57791	+	HFCAGB_00051		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A376DLB2
contig_1	cds	57794	58744	+	HFCAGB_00052		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	SO:0001217, UniRef:UniRef50_P62623
contig_1	ncRNA	58790	58921	+	HFCAGB_00053	STnc30	Salmonella enterica conserved region STnc30	RFAM:RF02048, SO:0000655
contig_1	cds	59187	60146	+	HFCAGB_00054		hypothetical protein	
contig_1	cds	60162	61082	+	HFCAGB_00055	rihC	Non-specific ribonucleoside hydrolase RihC	SO:0001217, UniRef:UniRef50_P22564
contig_1	cds	61104	61790	-	HFCAGB_00056	citB	Transcriptional regulatory protein CitB	SO:0001217, UniRef:UniRef50_P52688
contig_1	cds	61792	63450	-	HFCAGB_00057	citA	Sensor histidine kinase CitA	SO:0001217, UniRef:UniRef50_P52687
contig_1	cds	63546	64847	-	HFCAGB_00058		Oxaloacetate decarboxylase beta chain	SO:0001217, UniRef:UniRef50_P13156
contig_1	cds	64860	66632	-	HFCAGB_00059		Oxaloacetate decarboxylase alpha subunit	SO:0001217, UniRef:UniRef50_A0A379XLB9
contig_1	cds	66648	66887	-	HFCAGB_00060		putative oxaloacetate decarboxylase gamma chain	SO:0001217, UniRef:UniRef50_A0A379UMS0
contig_1	cds	67046	68386	-	HFCAGB_00061	citS	citrate/sodium symporter CitS	BlastRules:WP_000183602, BlastRules:WP_004151375, SO:0001217, UniRef:UniRef50_P31602
contig_1	cds	68706	69674	+	HFCAGB_00062		[citrate (Pro-3S)-lyase] ligase	SO:0001217, UniRef:UniRef50_A0A379WFG3
contig_1	cds	69704	69997	+	HFCAGB_00063		Citrate lyase acyl carrier protein	SO:0001217, UniRef:UniRef50_B7LVP5
contig_1	cds	69994	70863	+	HFCAGB_00064		Citrate lyase subunit beta	SO:0001217, UniRef:UniRef50_P17725
contig_1	cds	70874	72394	+	HFCAGB_00065		Citrate lyase alpha chain	SO:0001217, UniRef:UniRef50_P75726
contig_1	cds	72394	72945	+	HFCAGB_00066		Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	SO:0001217, UniRef:UniRef50_B7LWL8
contig_1	cds	72923	73831	+	HFCAGB_00067		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	SO:0001217, UniRef:UniRef50_B7LWM0
contig_1	cds	74011	74832	+	HFCAGB_00068		4-hydroxy-tetrahydrodipicolinate reductase	SO:0001217, UniRef:UniRef50_Q2NVY2
contig_1	ncRNA-region	74838	74915	+			ABC transporter regulator	RFAM:RF02551, SO:0005836
contig_1	cds	75696	76844	+	HFCAGB_00069		Carbamoyl phosphate synthase small chain	SO:0001217, UniRef:UniRef50_P0A6F1
contig_1	cds	76863	80090	+	HFCAGB_00070		Carbamoyl phosphate synthase large chain	SO:0001217, UniRef:UniRef50_P00968
contig_1	cds	80364	80759	+	HFCAGB_00071		hypothetical protein	
contig_1	cds	80836	81432	-	HFCAGB_00072	caiE	Carnitine operon protein CaiE	SO:0001217, UniRef:UniRef50_A0A376W173
contig_1	cds	81542	82327	-	HFCAGB_00073		Carnitinyl-CoA dehydratase	SO:0001217, UniRef:UniRef50_P31551
contig_1	cds	82381	83934	-	HFCAGB_00074		Crotonobetaine/carnitine--CoA ligase	SO:0001217, UniRef:UniRef50_P31552
contig_1	cds	83997	85214	-	HFCAGB_00075		L-carnitine CoA-transferase	SO:0001217, UniRef:UniRef50_P31572
contig_1	cds	85326	86468	-	HFCAGB_00076		Crotonobetainyl-CoA reductase	SO:0001217, UniRef:UniRef50_P60584
contig_1	cds	86503	88020	-	HFCAGB_00077		L-carnitine/gamma-butyrobetaine antiporter	SO:0001217, UniRef:UniRef50_P31553
contig_1	cds	88501	89271	+	HFCAGB_00078	fixA	Protein FixA	SO:0001217, UniRef:UniRef50_A0A2X4TIQ2
contig_1	cds	89287	90228	+	HFCAGB_00079	fixB	Protein FixB	SO:0001217, UniRef:UniRef50_P31574
contig_1	cds	90278	91564	+	HFCAGB_00080	fixC	Protein FixC	SO:0001217, UniRef:UniRef50_A0A6A8QPB3
contig_1	cds	91561	91848	+	HFCAGB_00081		Ferredoxin-like protein	SO:0001217, UniRef:UniRef50_A0A120M097
contig_1	ncRNA	91873	91955	-	HFCAGB_00082	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	91995	93335	+	HFCAGB_00083	yaaU	Putative metabolite transport protein YaaU	SO:0001217, UniRef:UniRef50_P31679
contig_1	cds	93424	93654	+	HFCAGB_00084		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0J8YCG2
contig_1	cds	93754	94284	+	HFCAGB_00085	kefF	Glutathione-regulated potassium-efflux system ancillary protein KefF	SO:0001217, UniRef:UniRef50_Q8ZRW3
contig_1	cds	94277	96139	+	HFCAGB_00086	kefC	Glutathione-regulated potassium-efflux system protein KefC	SO:0001217, UniRef:UniRef50_P03819
contig_1	cds	96338	96817	+	HFCAGB_00087		Dihydrofolate reductase	SO:0001217, UniRef:UniRef50_Q6D0D5
contig_1	cds	96923	97771	-	HFCAGB_00088		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	SO:0001217, UniRef:UniRef50_C4L9L6
contig_1	cds	97782	98159	-	HFCAGB_00089	apaG	Protein ApaG	SO:0001217, UniRef:UniRef50_Q56017
contig_1	cds	98162	98983	-	HFCAGB_00090		Ribosomal RNA small subunit methyltransferase A	SO:0001217, UniRef:UniRef50_P06992
contig_1	cds	98980	99969	-	HFCAGB_00091		4-hydroxythreonine-4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_P58719
contig_1	cds	99969	101255	-	HFCAGB_00092	surA	Chaperone SurA	SO:0001217, UniRef:UniRef50_P0ABZ6
contig_1	cds	101309	103669	-	HFCAGB_00093	lptD	LPS-assembly protein LptD	SO:0001217, UniRef:UniRef50_B4F2H9
contig_1	cds	103923	104735	+	HFCAGB_00094	djlA	Co-chaperone protein DjlA	SO:0001217, UniRef:UniRef50_Q74Q30
contig_1	cds	104830	105489	-	HFCAGB_00095	rluA	Dual-specificity RNA pseudouridine synthase RluA	SO:0001217, UniRef:UniRef50_P0AA37
contig_1	cds	105501	108407	-	HFCAGB_00096	rapA	RNA polymerase-associated protein RapA	SO:0001217, UniRef:UniRef50_P60240
contig_1	cds	108581	110932	-	HFCAGB_00097		DNA polymerase II	SO:0001217, UniRef:UniRef50_P21189
contig_1	cds	110976	111596	-	HFCAGB_00098		DUF218 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C6YWV0
contig_1	cds	112114	112359	+	HFCAGB_00099		hypothetical protein	
contig_1	cds	112360	112539	-	HFCAGB_00100		hypothetical protein	
contig_1	cds	112539	113234	-	HFCAGB_00101	araD	L-ribulose-5-phosphate 4-epimerase AraD	SO:0001217, UniRef:UniRef50_P08203
contig_1	cds	113375	114877	-	HFCAGB_00102		L-arabinose isomerase	SO:0001217, UniRef:UniRef50_P08202
contig_1	cds	114888	116597	-	HFCAGB_00103		Ribulokinase	SO:0001217, UniRef:UniRef50_A0A4P0XR93
contig_1	cds	116937	117782	+	HFCAGB_00104		Arabinose operon regulatory protein	SO:0001217, UniRef:UniRef50_A0A090V0Z5
contig_1	cds	117901	118668	+	HFCAGB_00105	yabI	DedA family inner membrane protein YabI	SO:0001217, UniRef:UniRef50_A0A377TMN9
contig_1	cds	118707	119414	-	HFCAGB_00106		Thiamine ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A925TCM8
contig_1	cds	119398	121008	-	HFCAGB_00107	thiP	Thiamine transport system permease protein ThiP	SO:0001217, UniRef:UniRef50_A0A8I1W5K3
contig_1	cds	120984	121967	-	HFCAGB_00108		Thiamine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A0U5LKV3
contig_1	ncRNA-region	121999	122098	-			TPP riboswitch aptamer (THI element)	RFAM:RF00059, SO:0000035
contig_1	cds	122145	123803	-	HFCAGB_00109		Putative substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A377KCN3
contig_1	ncRNA	123871	124109	+	HFCAGB_00110	sgrS	SgrS RNA	RFAM:RF00534, SO:0000655
contig_1	cds	123896	124018	+	HFCAGB_00111	sgrT	Inhibitor of glucose uptake transporter SgrT	SO:0001217, UniRef:UniRef50_A0A0J1LLN9
contig_1	cds	124338	124619	+	HFCAGB_00112		Secreted protein	SO:0001217, UniRef:UniRef50_A0A3S5DC28
contig_1	cds	124673	125278	-	HFCAGB_00113		3-isopropylmalate dehydratase small subunit	SO:0001217, UniRef:UniRef50_P30126
contig_1	cds	125289	126689	-	HFCAGB_00114		3-isopropylmalate dehydratase large subunit	SO:0001217, UniRef:UniRef50_P0A6A6
contig_1	cds	126692	127783	-	HFCAGB_00115		3-isopropylmalate dehydrogenase	SO:0001217, UniRef:UniRef50_P56933
contig_1	cds	127783	129354	-	HFCAGB_00116		2-isopropylmalate synthase	SO:0001217, UniRef:UniRef50_P15875
contig_1	ncRNA-region	129395	129542	-			Leucine operon leader	RFAM:RF00512, SO:0000140
contig_1	sorf	129442	129528	-	HFCAGB_00117		leu operon leader peptide	SO:0001217, UniRef:UniRef50_P03062
contig_1	cds	130185	131129	+	HFCAGB_00118	leuO	putative HTH-type transcriptional regulator LeuO	SO:0001217, UniRef:UniRef50_P46924
contig_1	cds	131451	133175	+	HFCAGB_00119		Acetolactate synthase isozyme 3 large subunit	SO:0001217, UniRef:UniRef50_P00893
contig_1	cds	133175	133669	+	HFCAGB_00120		Acetolactate synthase isozyme 3 small subunit	SO:0001217, UniRef:UniRef50_P00894
contig_1	cds	133953	134957	+	HFCAGB_00121		Catabolite repressor/activator	SO:0001217, UniRef:UniRef50_A1JJI2
contig_1	cds	135563	136021	+	HFCAGB_00122	mraZ	Transcriptional regulator MraZ	SO:0001217, UniRef:UniRef50_C5B9E7
contig_1	cds	136023	136964	+	HFCAGB_00123		Ribosomal RNA small subunit methyltransferase H	SO:0001217, UniRef:UniRef50_P60390
contig_1	cds	136961	137326	+	HFCAGB_00124	ftsL	Cell division protein FtsL	SO:0001217, UniRef:UniRef50_Q7CR84
contig_1	cds	137342	139108	+	HFCAGB_00125	ftsI	peptidoglycan glycosyltransferase FtsI	BlastRules:WP_000642196, EC:3.4.16.4, SO:0001217, UniRef:UniRef50_P0AD68
contig_1	cds	139095	140582	+	HFCAGB_00126		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	SO:0001217, UniRef:UniRef50_Q8ZRU7
contig_1	cds	140579	141937	+	HFCAGB_00127		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	SO:0001217, UniRef:UniRef50_P11880
contig_1	cds	141931	143013	+	HFCAGB_00128		Phospho-N-acetylmuramoyl-pentapeptide-transferase	SO:0001217, UniRef:UniRef50_P0A6W3
contig_1	cds	143016	144332	+	HFCAGB_00129		UDP-N-acetylmuramoylalanine--D-glutamate ligase	SO:0001217, UniRef:UniRef50_Q8ZRU4
contig_1	cds	144332	145576	+	HFCAGB_00130	ftsW	putative peptidoglycan glycosyltransferase FtsW	SO:0001217, UniRef:UniRef50_Q493Q2
contig_1	cds	145573	146640	+	HFCAGB_00131		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	SO:0001217, UniRef:UniRef50_Q8ZIE9
contig_1	cds	146759	148234	+	HFCAGB_00132		UDP-N-acetylmuramate--L-alanine ligase	SO:0001217, UniRef:UniRef50_P17952
contig_1	cds	148227	149084	+	HFCAGB_00133		D-alanine--D-alanine ligase B	SO:0001217, UniRef:UniRef50_P07862
contig_1	cds	149086	149916	+	HFCAGB_00134	ftsQ	Cell division protein FtsQ	SO:0001217, UniRef:UniRef50_P06136
contig_1	cds	149913	151175	+	HFCAGB_00135	ftsA	Cell division protein FtsA	SO:0001217, UniRef:UniRef50_P0ABH0
contig_1	ncRNA	151155	151244	+	HFCAGB_00136	PssrA	Plasmid-encoded Shigella sRNA A	RFAM:RF02797, SO:0000655
contig_1	cds	151236	152387	+	HFCAGB_00137	ftsZ	Cell division protein FtsZ	SO:0001217, UniRef:UniRef50_Q9ZAW3
contig_1	cds	152488	153405	+	HFCAGB_00138		UDP-3-O-acyl-N-acetylglucosamine deacetylase	SO:0001217, UniRef:UniRef50_Q6LMG1
contig_1	cds	153684	154181	+	HFCAGB_00139	secM	secA regulator SecM	BlastRules:WP_000014335, SO:0001217, UniRef:UniRef50_A6T4P0
contig_1	cds	154243	156948	+	HFCAGB_00140	secA	Protein translocase subunit SecA	SO:0001217, UniRef:UniRef50_P10408
contig_1	ncRNA	157018	157085	+	HFCAGB_00141	STnc40	Salmonella enterica sRNA STnc40	RFAM:RF02057, SO:0000655
contig_1	cds	157100	157495	+	HFCAGB_00142		8-oxo-dGTP diphosphatase	SO:0001217, UniRef:UniRef50_P08337
contig_1	cds	157529	158518	-	HFCAGB_00143		Oxidoreductase protein	SO:0001217, UniRef:UniRef50_D8J250
contig_1	cds	158622	159545	+	HFCAGB_00144	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A379NQ79
contig_1	cds	159542	159733	-	HFCAGB_00145	yacG	DNA gyrase inhibitor YacG	SO:0001217, UniRef:UniRef50_B2VD52
contig_1	cds	159743	160486	-	HFCAGB_00146	zapD	Cell division protein ZapD	SO:0001217, UniRef:UniRef50_P36680
contig_1	cds	160486	161106	-	HFCAGB_00147		Dephospho-CoA kinase	SO:0001217, UniRef:UniRef50_P56186
contig_1	cds	161332	162375	+	HFCAGB_00148		GMP reductase	SO:0001217, UniRef:UniRef50_P59443
contig_1	cds	162406	163608	-	HFCAGB_00149	hofC	Protein transport protein HofC	SO:0001217, UniRef:UniRef50_A0A6I2I279
contig_1	cds	163598	164983	-	HFCAGB_00150		Bacterial type II secretion system protein E domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3FWD5
contig_1	cds	164993	165430	-	HFCAGB_00151		Prepilin peptidase-dependent protein D	SO:0001217, UniRef:UniRef50_P36647
contig_1	cds	165652	166545	-	HFCAGB_00152		nicotinate-nucleotide diphosphorylase (carboxylating)	SO:0001217, UniRef:UniRef50_A0A269PUV1
contig_1	cds	166633	167196	+	HFCAGB_00153	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	SO:0001217, UniRef:UniRef50_A0A2J5PP37
contig_1	cds	167193	168047	+	HFCAGB_00154		Membrane-bound sensory transducer in beta-lactamase regulation	SO:0001217, UniRef:UniRef50_A1JJL4
contig_1	cds	168139	169089	-	HFCAGB_00155		Alpha-L-arabinofuranosidase	SO:0001217, UniRef:UniRef50_A0A1B7JMZ2
contig_1	cds	169089	170495	-	HFCAGB_00156		GPH family transporter	SO:0001217, UniRef:UniRef50_A0A0E1GVZ2
contig_1	cds	170659	172029	-	HFCAGB_00157		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G3EUP7
contig_1	cds	172595	173359	+	HFCAGB_00158		Pyruvate dehydrogenase complex repressor	SO:0001217, UniRef:UniRef50_P0ACL9
contig_1	ncRNA	173403	173515	-	HFCAGB_00159	tp2	tp2	RFAM:RF02030, SO:0000655
contig_1	cds	173519	176182	+	HFCAGB_00160		Pyruvate dehydrogenase E1 component	SO:0001217, UniRef:UniRef50_A0A6H2F9S0
contig_1	cds	176197	178086	+	HFCAGB_00161		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	SO:0001217, UniRef:UniRef50_P06959
contig_1	cds	178287	179711	+	HFCAGB_00162		Dihydrolipoyl dehydrogenase	SO:0001217, UniRef:UniRef50_P0A9P0
contig_1	ncRNA	179738	179819	-	HFCAGB_00163	STnc50	Salmonella enterica sRNA STnc40	RFAM:RF02059, SO:0000655
contig_1	cds	180000	180284	+	HFCAGB_00164		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0T9T4Y7
contig_1	cds	180322	181113	-	HFCAGB_00165		DUF2950 domain-containing protein	SO:0001217, UniRef:UniRef50_C9XVS6
contig_1	cds	181126	182751	-	HFCAGB_00166		DUF3300 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A078LHZ5
contig_1	cds	183140	185737	+	HFCAGB_00167		Aconitate hydratase B	SO:0001217, UniRef:UniRef50_A0A2S5M6R7
contig_1	cds	185777	186241	-	HFCAGB_00168		Inner membrane protein	SO:0001217, UniRef:UniRef50_G5S6C8
contig_1	cds	186659	186982	-	HFCAGB_00169		Phosphotyrosine protein phosphatase I domain-containing protein	SO:0001217, UniRef:UniRef50_G0AE91
contig_1	cds	187253	187615	+	HFCAGB_00170	yacL	UPF0231 protein YacL	SO:0001217, UniRef:UniRef50_P0A8E5
contig_1	cds	187850	188803	+	HFCAGB_00171		2-keto-3-deoxygluconate permease 1	BlastRules:WP_001022089, SO:0001217, UniRef:UniRef50_P65207
contig_1	cds	188800	190071	+	HFCAGB_00172		D-threonate kinase	BlastRules:WP_000782192, SO:0001217, UniRef:UniRef50_Q8ZRS5
contig_1	cds	190061	191044	+	HFCAGB_00173		D-threonate 4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_P58718
contig_1	cds	191054	191821	+	HFCAGB_00174		HTH deoR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3CK74
contig_1	cds	191851	192645	-	HFCAGB_00175		S-adenosylmethionine decarboxylase proenzyme	SO:0001217, UniRef:UniRef50_P0A7F6
contig_1	cds	192666	193526	-	HFCAGB_00176		Polyamine aminopropyltransferase	SO:0001217, UniRef:UniRef50_A0A376VY01
contig_1	cds	193633	194019	-	HFCAGB_00177		Chaperone lipoprotein YacC, putatively involved in protein secretion	SO:0001217, UniRef:UniRef50_E0SBM7
contig_1	cds	194182	195792	+	HFCAGB_00178	cueO	Multicopper oxidase CueO	SO:0001217, UniRef:UniRef50_P36649
contig_1	cds	195870	198260	-	HFCAGB_00179		Quinoprotein glucose dehydrogenase	SO:0001217, UniRef:UniRef50_A0A447QUM1
contig_1	cds	198466	199002	+	HFCAGB_00180		Hypoxanthine phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_P18134
contig_1	cds	199060	199722	-	HFCAGB_00181		Carbonic anhydrase 2	SO:0001217, UniRef:UniRef50_P45148
contig_1	cds	199831	200757	+	HFCAGB_00182		ABC transporter ATP binding protein	SO:0001217, UniRef:UniRef50_A0A0W0U308
contig_1	cds	200754	201524	+	HFCAGB_00183	yadH	Inner membrane transport permease YadH	SO:0001217, UniRef:UniRef50_P0AFN6
contig_1	cds	201644	202723	-	HFCAGB_00184		Fimbriae	SO:0001217, UniRef:UniRef50_Q8ZRR7
contig_1	cds	202732	205290	-	HFCAGB_00185		Fimbrial protein	SO:0001217, UniRef:UniRef50_A0A5Z4YMN8
contig_1	cds	205305	205988	-	HFCAGB_00186	stiB	fimbrial biogenesis chaperone StiB	BlastRules:WP_001086408, SO:0001217, UniRef:UniRef50_Q8ZRR5
contig_1	cds	206036	206575	-	HFCAGB_00187	stiA	Sti fimbria major subunit StiA	NCBIProtein:AAL19141.1, SO:0001217, UniRef:UniRef50_Q8ZRR4
contig_1	cds	206945	207385	+	HFCAGB_00188	yadI	Putative phosphotransferase enzyme IIA component YadI	SO:0001217, UniRef:UniRef50_P36881
contig_1	cds	207447	208676	+	HFCAGB_00189		Polysaccharide deacetylase domain protein	SO:0001217, UniRef:UniRef50_A0A379WZK3
contig_1	cds	208683	209063	-	HFCAGB_00190		Aspartate 1-decarboxylase	SO:0001217, UniRef:UniRef50_A0A376FKL2
contig_1	cds	209158	210012	-	HFCAGB_00191		Pantothenate synthetase	SO:0001217, UniRef:UniRef50_A0A143WS51
contig_1	cds	210138	210929	-	HFCAGB_00192		3-methyl-2-oxobutanoate hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_P31057
contig_1	cds	211050	211529	-	HFCAGB_00193		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	SO:0001217, UniRef:UniRef50_A0A090IJW5
contig_1	cds	211526	212944	-	HFCAGB_00194		Poly(A) polymerase I	SO:0001217, UniRef:UniRef50_A0A2X3ERX0
contig_1	cds	213085	214026	-	HFCAGB_00195		Glutamyl-Q tRNA(Asp) synthetase	SO:0001217, UniRef:UniRef50_Q07Y01
contig_1	cds	214050	214505	-	HFCAGB_00196	dksA	RNA polymerase-binding transcription factor DksA	SO:0001217, UniRef:UniRef50_P57294
contig_1	cds	214682	215386	-	HFCAGB_00197		Sugar fermentation stimulation protein A	SO:0001217, UniRef:UniRef50_Q8ZRQ6
