# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_4	cds	24646	25440	-	ONMMKP_00049	492.0	3.0e-176	1.0	0.871	0.996	UniRef:UniRef50_P54702
contig_4	cds	25449	25718	-	ONMMKP_00050	129.0	1.1e-38	1.0	0.824	0.764	UniRef:UniRef50_P0AC07
contig_4	cds	25728	26465	-	ONMMKP_00051	452.0	6.9e-164	1.0	1.0	0.996	BlastRules:WP_001253410
contig_4	cds	26465	26842	-	ONMMKP_00052	197.0	1.3e-64	1.016	1.0	0.843	UniRef:UniRef50_P0A1L1
contig_4	cds	26842	27255	-	ONMMKP_00053	205.0	3.3e-67	1.139	1.0	0.699	UniRef:UniRef50_P15070
contig_4	cds	27252	28256	-	ONMMKP_00054	664.0	5.1e-242	1.0	0.874	1.0	UniRef:UniRef50_P06974
contig_4	cds	28261	28728	-	ONMMKP_00055	149.0	2.8e-44	1.026	0.841	0.528	UniRef:UniRef50_A1JSW4
contig_4	cds	28833	30056	-	ONMMKP_00056	-	-	-	-	-	-
contig_4	cds	30053	30496	-	ONMMKP_00057	246.0	2.0e-83	0.993	0.973	0.877	UniRef:UniRef50_P52613
contig_4	cds	30518	31888	-	ONMMKP_00058	706.0	5.1e-256	1.0	1.132	0.822	UniRef:UniRef50_A0A484X499
contig_4	cds	31888	32595	-	ONMMKP_00059	201.0	2.0e-62	1.026	0.906	0.614	UniRef:UniRef50_P31068
contig_4	cds	32588	33583	-	ONMMKP_00060	502.0	8.3e-178	1.154	1.0	0.733	UniRef:UniRef50_Q7VYE6
contig_4	cds	33576	35258	-	ONMMKP_00061	692.0	2.0e-245	1.014	0.936	0.658	UniRef:UniRef50_P15928
contig_4	cds	35475	35789	+	ONMMKP_00062	117.0	9.4e-34	1.0	0.889	0.635	UniRef:UniRef50_A0A0U5GMW4
contig_4	cds	36561	36794	-	ONMMKP_00063	101.0	3.0e-28	1.0	0.928	0.597	UniRef:UniRef50_A0A066RAR0
contig_4	cds	36791	37996	-	ONMMKP_00064	551.0	2.1e-194	0.973	0.809	0.669	UniRef:UniRef50_A3N3R5
contig_4	cds	38182	38595	+	ONMMKP_00065	194.0	4.7e-63	0.964	0.964	0.697	UniRef:UniRef50_A0A7T0E0F8
contig_4	cds	38635	40119	-	ONMMKP_00066	850.0	3.2e-309	1.0	0.832	0.794	UniRef:UniRef50_P26612
contig_4	cds	40191	40559	-	ONMMKP_00067	-	-	-	-	-	-
contig_4	cds	40559	40966	-	ONMMKP_00068	238.0	1.8e-80	0.948	0.815	0.992	UniRef:UniRef50_P26609
contig_4	cds	40981	42384	-	ONMMKP_00069	-	-	-	-	-	-
contig_4	cds	42641	44122	+	ONMMKP_00070	438.0	2.2e-148	1.002	1.006	0.599	UniRef:UniRef50_I0LF45
contig_4	cds	44201	45406	+	ONMMKP_00071	786.0	6.1e-291	1.0	1.0	0.983	BlastRules:WP_000659236
contig_4	cds	45603	46322	+	ONMMKP_00072	390.0	1.0e-136	1.0	0.805	0.866	UniRef:UniRef50_P0AEM6
contig_4	cds	46381	46932	+	ONMMKP_00073	244.0	7.2e-81	1.0	0.832	0.650	UniRef:UniRef50_P52627
contig_4	cds	47079	47879	+	ONMMKP_00074	484.0	1.8e-173	1.0	0.974	0.932	UniRef:UniRef50_N2IXY8
contig_4	cds	48033	49019	+	ONMMKP_00075	421.0	1.0e-146	0.997	0.991	0.639	UniRef:UniRef50_A0AAP1MTS7
contig_4	cds	49040	49708	+	ONMMKP_00076	350.0	1.4e-121	0.991	0.846	0.823	UniRef:UniRef50_P0AFT2
contig_4	cds	49705	50457	+	ONMMKP_00077	371.0	1.4e-129	0.992	0.980	0.774	UniRef:UniRef50_A0A0E1NIK3
contig_4	cds	50690	51412	+	ONMMKP_00078	340.0	3.6e-117	1.0	0.854	0.671	UniRef:UniRef50_P07026
contig_4	cds	51479	51703	-	ONMMKP_00079	120.0	8.9e-36	1.122	1.0	0.807	UniRef:UniRef50_A0A1C4GES6
contig_4	cds	52167	52823	+	ONMMKP_00080	359.0	3.5e-125	0.995	0.807	0.862	UniRef:UniRef50_P0AED5
contig_4	cds	52820	54652	+	ONMMKP_00081	899.0	0.0	0.803	1.0	0.927	UniRef:UniRef50_A0A2X4TNL3
contig_4	cds	54709	55257	+	ONMMKP_00082	197.0	6.5e-63	0.978	0.932	0.528	UniRef:UniRef50_Q492P7
contig_4	tRNA	55409	55484	+	ONMMKP_00083	88.4	-	-	-	-	-
contig_4	tRNA	55538	55611	+	ONMMKP_00084	63.0	-	-	-	-	-
contig_4	tRNA	55623	55709	+	ONMMKP_00085	71.7	-	-	-	-	-
contig_4	cds	56007	56291	+	ONMMKP_00086	-	-	-	-	-	-
contig_4	cds	56511	57944	+	ONMMKP_00087	535.0	1.2e-186	0.983	0.957	0.531	UniRef:UniRef50_A9MMN8
contig_4	cds	58157	58483	+	ONMMKP_00088	202.0	7.0e-67	1.194	1.0	0.829	UniRef:UniRef50_A0A0H3NMH7
contig_4	ncRNA	58492	58669	-	ONMMKP_00089	218.6	4.6e-33	-	-	-	RFAM:RF02078
contig_4	cds	58722	59387	+	ONMMKP_00090	382.0	1.1e-134	0.991	0.909	0.822	UniRef:UniRef50_P0AD05
contig_4	cds	59462	60730	-	ONMMKP_00091	-	-	-	-	-	-
contig_4	cds	60900	61139	+	ONMMKP_00092	114.0	1.7e-33	1.0	1.274	0.785	UniRef:UniRef50_A0A3V2NXD6
contig_4	cds	61185	61682	-	ONMMKP_00093	208.0	1.5e-67	0.976	0.880	0.615	UniRef:UniRef50_A0A0F5F309
contig_4	cds	61922	62257	-	ONMMKP_00094	116.0	3.6e-33	0.811	0.849	0.622	UniRef:UniRef50_A0A377B9F3
contig_4	cds	62513	63151	+	ONMMKP_00095	229.0	1.1e-74	1.052	0.991	0.534	UniRef:UniRef50_A0A975SD96
contig_4	cds	63330	63833	-	ONMMKP_00096	283.0	3.5e-97	1.0	0.903	0.850	UniRef:UniRef50_P0A9A2
contig_4	cds	64384	64941	+	ONMMKP_00097	211.0	1.9e-68	0.973	0.933	0.611	UniRef:UniRef50_A0A6G6H7R4
contig_4	cds	65476	66378	+	ONMMKP_00098	573.0	5.9e-208	1.003	1.0	0.960	UniRef:UniRef50_P31678
contig_4	cds	66353	67774	+	ONMMKP_00099	684.0	1.4e-247	0.801	1.0	0.887	UniRef:UniRef50_B2TXE2
contig_4	cds	67792	68220	-	ONMMKP_00100	199.0	9.7e-65	0.993	0.928	0.688	UniRef:UniRef50_A0A285B5Z7
contig_4	cds	69016	69357	+	ONMMKP_00101	189.0	6.3e-62	1.009	0.891	0.877	UniRef:UniRef50_Q8XCE8
contig_4	cds	69360	69938	+	ONMMKP_00102	226.0	4.9e-74	0.875	0.804	0.607	UniRef:UniRef50_J7TP89
contig_4	cds	70063	70950	+	ONMMKP_00103	423.0	6.7e-148	0.993	0.840	0.741	UniRef:UniRef50_A0AA95GI55
contig_4	cds	70947	71876	+	ONMMKP_00104	300.0	5.0e-99	0.929	0.832	0.557	UniRef:UniRef50_A0A840GDT5
contig_4	cds	71881	73896	+	ONMMKP_00105	995.0	0.0	0.809	1.0	0.991	UniRef:UniRef50_A0A379S194
contig_4	cds	73917	74420	+	ONMMKP_00106	166.0	3.1e-51	0.862	0.823	0.590	UniRef:UniRef50_Q8EF65
contig_4	cds	74657	76318	+	ONMMKP_00107	875.0	2.0e-317	1.0	0.878	0.995	UniRef:UniRef50_P02941
contig_4	cds	76479	77345	+	ONMMKP_00108	548.0	4.8e-197	1.0	0.804	0.951	UniRef:UniRef50_P07364
contig_4	cds	77342	78391	+	ONMMKP_00109	635.0	6.0e-233	1.0	1.0	0.948	BlastRules:WP_000036361
contig_4	cds	78409	78798	+	ONMMKP_00110	231.0	2.4e-80	1.0	1.0	0.907	VFDB:VFG043206
contig_4	cds	78806	79453	+	ONMMKP_00111	306.0	9.5e-106	1.0	1.208	0.791	UniRef:UniRef50_A0A2X1K8E4
contig_4	cds	79361	79555	-	ONMMKP_00112	-	-	-	-	-	-
contig_4	cds	79647	80798	+	ONMMKP_00113	417.0	1.1e-143	0.992	1.0	0.568	UniRef:UniRef50_A0AA94H4W7
contig_4	cds	80791	82869	+	ONMMKP_00114	1112.0	0.0	1.105	1.0	0.795	UniRef:UniRef50_Q89AN5
contig_4	cds	82869	83261	+	ONMMKP_00115	266.0	4.9e-94	1.0	1.0	0.992	BlastRules:WP_001233619
contig_4	cds	83498	84637	+	ONMMKP_00116	506.0	1.5e-178	1.0	0.997	0.623	UniRef:UniRef50_A0A2N5AJB8
contig_4	cds	84691	86562	-	ONMMKP_00117	1258.0	0.0	1.0	1.0	0.994	BlastRules:WP_000142877
contig_4	cds	86751	88484	-	ONMMKP_00118	931.0	0.0	0.997	0.890	0.823	UniRef:UniRef50_P11875
contig_4	cds	88721	89290	+	ONMMKP_00119	333.0	1.6e-116	0.995	0.989	0.835	UniRef:UniRef50_A0A389MAY5
contig_4	cds	89310	90056	+	ONMMKP_00120	334.0	3.1e-115	0.802	0.869	0.844	UniRef:UniRef50_A0A2X3KED2
contig_4	ncRNA	89828	90135	+	ONMMKP_00121	214.5	7.5e-31	-	-	-	RFAM:RF02654
contig_4	cds	90292	91263	-	ONMMKP_00122	592.0	1.6e-213	1.0	0.818	0.861	UniRef:UniRef50_B8F571
contig_4	cds	91260	92003	-	ONMMKP_00123	338.0	9.9e-116	0.996	0.826	0.671	UniRef:UniRef50_A0KWL3
contig_4	cds	92044	92439	-	ONMMKP_00124	182.0	1.0e-58	0.977	0.921	0.695	UniRef:UniRef50_D2C0Y7
contig_4	cds	92492	93310	-	ONMMKP_00125	332.0	6.4e-113	0.989	0.879	0.584	UniRef:UniRef50_A0AAJ1D0V7
contig_4	cds	93307	93873	-	ONMMKP_00126	305.0	2.7e-105	0.915	0.823	0.855	UniRef:UniRef50_P0ADI7
contig_4	cds	94198	95970	+	ONMMKP_00127	884.0	0.0	1.0	0.881	0.741	UniRef:UniRef50_Q15RN2
contig_4	cds	96073	96525	+	ONMMKP_00128	169.0	1.4e-52	0.960	0.828	0.569	UniRef:UniRef50_P44635
contig_4	cds	96555	97295	+	ONMMKP_00129	397.0	4.9e-139	1.289	1.0	0.688	UniRef:UniRef50_P0A8A0
contig_4	cds	97332	97853	+	ONMMKP_00130	291.0	8.9e-100	1.0	0.832	0.861	UniRef:UniRef50_P0A814
contig_4	cds	97884	99380	+	ONMMKP_00131	-	-	-	-	-	-
contig_4	cds	99480	100076	-	ONMMKP_00132	313.0	3.6e-108	0.934	0.845	0.789	UniRef:UniRef50_P24238
contig_4	cds	100285	100977	+	ONMMKP_00133	408.0	3.2e-144	1.0	0.868	0.883	UniRef:UniRef50_V1GTL3
contig_4	cds	101337	101948	+	ONMMKP_00134	355.0	3.4e-124	1.005	0.883	0.897	UniRef:UniRef50_P0A809
contig_4	cds	101957	102967	+	ONMMKP_00135	412.0	2.3e-142	0.929	0.823	0.641	UniRef:UniRef50_E8LJM4
contig_4	cds	103046	103831	-	ONMMKP_00136	265.0	7.7e-87	0.989	0.838	0.589	UniRef:UniRef50_P39832
contig_4	cds	103828	104583	-	ONMMKP_00137	323.0	2.1e-110	0.869	0.829	0.739	UniRef:UniRef50_Q89AJ0
contig_4	cds	104605	105606	+	ONMMKP_00138	449.0	1.8e-158	0.826	1.007	0.836	UniRef:UniRef50_A0A655EJW8
contig_4	cds	105622	106941	+	ONMMKP_00139	-	-	-	-	-	-
contig_4	cds	107058	108029	+	ONMMKP_00140	528.0	4.0e-190	0.854	1.0	0.906	UniRef:UniRef50_A0A379GIK2
contig_4	cds	108102	109544	-	ONMMKP_00141	550.0	1.5e-192	1.008	0.992	0.583	UniRef:UniRef50_A0A0E3Y6M9
contig_4	cds	109668	110537	-	ONMMKP_00142	280.0	2.6e-92	0.962	0.972	0.514	UniRef:UniRef50_Q8EE97
contig_4	cds	110879	112354	+	ONMMKP_00143	963.0	0.0	1.0	0.841	0.959	UniRef:UniRef50_P0AC53
contig_4	cds	112589	114400	+	ONMMKP_00144	936.0	0.0	0.811	0.998	0.949	UniRef:UniRef50_A0A376W7S0
contig_4	cds	114438	115079	+	ONMMKP_00145	397.0	5.3e-143	0.995	0.995	0.967	BlastRules:WP_000800512
contig_4	cds	115179	116357	-	ONMMKP_00146	433.0	2.6e-149	1.005	0.983	0.609	UniRef:UniRef50_B8GRA4
contig_4	cds	116488	116778	+	ONMMKP_00147	-	-	-	-	-	-
contig_4	cds	116846	117199	+	ONMMKP_00148	224.0	1.5e-75	1.0	0.900	0.983	UniRef:UniRef50_Q8ZNW7
contig_4	cds	117293	117952	+	ONMMKP_00149	295.0	3.6e-100	1.041	0.987	0.680	UniRef:UniRef50_P33218
contig_4	cds	118165	120216	+	ONMMKP_00150	1010.0	0.0	0.997	0.914	0.692	UniRef:UniRef50_P24555
contig_4	cds	120251	120949	-	ONMMKP_00151	483.0	5.3e-174	1.0	0.932	1.0	UniRef:UniRef50_A0A380SI36
contig_4	cds	120973	121629	-	ONMMKP_00152	422.0	3.2e-150	1.170	1.0	0.843	UniRef:UniRef50_P76280
contig_4	cds	121737	121967	-	ONMMKP_00153	99.0	4.7e-27	1.0	0.800	0.684	UniRef:UniRef50_A0A1V2BHY2
contig_4	cds	122105	122479	+	ONMMKP_00154	139.0	8.2e-42	0.968	0.952	0.608	UniRef:UniRef50_P0AA57
contig_4	cds	122480	123355	+	ONMMKP_00155	377.0	1.1e-130	0.997	0.983	0.645	UniRef:UniRef50_P76278
contig_4	cds	123372	123725	+	ONMMKP_00156	183.0	2.4e-59	0.957	0.842	0.830	UniRef:UniRef50_P64506
contig_4	ncRNA	123827	123971	-	ONMMKP_00157	179.2	1.9e-27	-	-	-	RFAM:RF00101
contig_4	ncRNA	123868	123967	+	ONMMKP_00158	116.2	9.9e-19	-	-	-	RFAM:RF00111
contig_4	cds	124088	124357	-	ONMMKP_00159	-	-	-	-	-	-
contig_4	cds	124372	124941	-	ONMMKP_00160	355.0	6.7e-125	0.974	0.915	0.978	UniRef:UniRef50_A0A1X8WC87
contig_4	cds	125001	125654	-	ONMMKP_00161	408.0	2.4e-145	1.0	1.0	0.977	UniRef:UniRef50_A0A7D8ITU5
contig_4	cds	125685	125915	+	ONMMKP_00162	-	-	-	-	-	-
contig_4	cds	125969	126502	+	ONMMKP_00163	223.0	4.8e-73	0.932	0.825	0.745	UniRef:UniRef50_O64363
contig_4	cds	126759	126926	-	ONMMKP_00164	110.0	1.4e-32	0.964	0.883	1.0	UniRef:UniRef50_Q8ZNX9
contig_4	cds	127234	127725	+	ONMMKP_00165	155.0	7.5e-47	0.902	0.821	0.571	UniRef:UniRef50_A0A2A7U795
contig_4	cds	127712	127891	+	ONMMKP_00166	117.0	2.9e-35	1.0	1.0	0.966	UniRef:UniRef50_A0A1X8WCZ4
contig_4	cds	127911	128312	+	ONMMKP_00167	286.0	1.8e-99	1.0	0.869	1.0	UniRef:UniRef50_A0A6C6Z0J0
contig_4	cds	128278	129060	+	ONMMKP_00168	-	-	-	-	-	-
contig_4	cds	129195	129881	+	ONMMKP_00169	-	-	-	-	-	-
contig_4	cds	129830	130330	+	ONMMKP_00170	312.0	1.2e-108	0.976	0.835	0.957	UniRef:UniRef50_Q9KIC2
contig_4	cds	131898	132020	+	ONMMKP_00171	-	-	-	-	-	-
contig_4	cds	132469	133083	-	ONMMKP_00172	397.0	3.2e-141	1.0	0.958	0.980	UniRef:UniRef50_A0A0H3LYD5
contig_4	cds	133093	133251	-	ONMMKP_00173	82.4	2.2e-21	1.0	0.912	0.808	UniRef:UniRef50_D3V5U4
contig_4	cds	133384	134298	-	ONMMKP_00174	-	-	1.0	1.0	0.997	NCBIProtein:EAY8653673.1
contig_4	cds	135584	135952	-	ONMMKP_00175	179.0	8.1e-58	0.959	0.921	0.744	UniRef:UniRef50_A0A344R175
contig_4	cds	136076	137284	+	ONMMKP_00176	675.0	2.9e-244	1.080	1.0	0.811	UniRef:UniRef50_B7FD82
contig_4	cds	138378	138797	+	ONMMKP_00177	181.0	1.3e-57	1.0	0.903	0.612	UniRef:UniRef50_C6DJN5
contig_4	cds	139184	139660	-	ONMMKP_00178	-	-	-	-	-	-
contig_4	cds	139990	140385	-	ONMMKP_00179	254.0	8.3e-87	0.954	0.856	0.992	UniRef:UniRef50_V1GUM1
contig_4	cds	141326	141790	+	ONMMKP_00180	233.0	8.1e-78	0.987	0.840	0.743	UniRef:UniRef50_A0A447R385
contig_4	cds	142075	142239	+	ONMMKP_00181	102.0	2.4e-29	1.0	0.831	0.944	UniRef:UniRef50_A0A4Z0L2C4
contig_4	cds	142212	142445	+	ONMMKP_00182	156.0	3.8e-50	1.0	1.0	1.0	UniRef:UniRef50_V7IM68
contig_4	cds	142463	143113	+	ONMMKP_00183	234.0	4.5e-76	1.019	0.913	0.514	UniRef:UniRef50_A0A1B7IQI8
contig_4	cds	143132	143323	-	ONMMKP_00184	142.0	1.3e-44	1.0	0.840	1.0	UniRef:UniRef50_A0A090V2E4
contig_4	cds	143434	143673	-	ONMMKP_00185	110.0	1.3e-31	0.987	0.987	0.590	UniRef:UniRef50_A0A0H3B364
contig_4	cds	143788	145329	-	ONMMKP_00186	687.0	7.2e-246	0.949	0.935	0.688	UniRef:UniRef50_P76273
contig_4	cds	145305	147938	-	ONMMKP_00187	1223.0	0.0	1.079	0.999	0.645	UniRef:UniRef50_P76272
contig_4	cds	147907	149190	-	ONMMKP_00188	740.0	8.9e-272	1.0	1.0	0.857	BlastRules:WP_001207282
contig_4	cds	149247	149816	+	ONMMKP_00189	260.0	1.9e-87	0.995	0.940	0.686	UniRef:UniRef50_P76270
contig_4	cds	149914	150600	+	ONMMKP_00190	372.0	1.5e-130	1.075	1.0	0.890	UniRef:UniRef50_P60317
contig_4	cds	150620	152668	+	ONMMKP_00191	911.0	0.0	0.937	0.874	0.725	UniRef:UniRef50_P23865
contig_4	cds	152861	153742	+	ONMMKP_00192	525.0	1.7e-188	1.0	0.930	0.959	UniRef:UniRef50_P23894
contig_4	cds	153790	155163	-	ONMMKP_00193	687.0	1.4e-247	0.993	0.960	0.793	UniRef:UniRef50_A0A377WK07
contig_4	cds	155228	155335	+	ONMMKP_00194	73.9	1.5e-18	1.0	1.0	1.0	UniRef:UniRef50_A0A455RYX3
contig_4	cds	155339	156130	+	ONMMKP_00195	328.0	9.4e-112	0.989	0.922	0.623	UniRef:UniRef50_A0A128EZN5
contig_4	cds	156342	156581	-	ONMMKP_00196	-	-	-	-	-	-
contig_4	cds	156739	156882	+	ONMMKP_00197	101.0	2.7e-31	1.0	1.0	1.0	BlastRules:WP_000714547
contig_4	cds	156953	157240	+	ONMMKP_00198	107.0	1.1e-29	1.0	0.841	0.589	UniRef:UniRef50_A0A509BQG0
contig_4	ncRNA-region	157869	158328	+	-	128.6	7.5e-15	-	-	-	RFAM:RF01766
contig_4	cds	158045	158254	+	ONMMKP_00199	120.0	3.9e-38	1.0	1.0	0.826	BlastRules:WP_000034825
contig_4	cds	158474	160219	+	ONMMKP_00200	746.0	7.9e-265	0.986	0.801	0.637	UniRef:UniRef50_P0AD68
contig_4	cds	160285	161094	+	ONMMKP_00201	327.0	8.2e-111	1.108	0.968	0.570	UniRef:UniRef50_P36999
contig_4	cds	161091	161657	-	ONMMKP_00202	208.0	1.4e-66	1.154	0.960	0.530	UniRef:UniRef50_A0A085VMU3
contig_4	ncRNA-region	161769	161860	-	-	46.6	1.2e-08	-	-	-	RFAM:RF00080
contig_4	cds	162067	162525	-	ONMMKP_00203	251.0	4.3e-85	1.0	0.921	0.849	UniRef:UniRef50_A6TAZ1
contig_4	cds	162584	163435	-	ONMMKP_00204	327.0	8.3e-111	0.951	0.888	0.595	UniRef:UniRef50_P26382
contig_4	cds	163448	164248	-	ONMMKP_00205	464.0	9.2e-168	1.0	1.0	0.944	BlastRules:WP_000406926
contig_4	cds	164301	165269	-	ONMMKP_00206	325.0	6.8e-109	1.071	0.986	0.516	UniRef:UniRef50_P69797
contig_4	cds	165742	167301	+	ONMMKP_00207	969.0	0.0	1.0	1.0	1.0	BlastRules:WP_000421815
contig_4	cds	167323	168924	-	ONMMKP_00208	1042.0	0.0	1.0	0.940	0.992	UniRef:UniRef50_P76261
contig_4	cds	169062	170426	-	ONMMKP_00209	691.0	1.4e-248	0.971	0.902	0.771	UniRef:UniRef50_P30744
contig_4	cds	170690	171268	-	ONMMKP_00210	330.0	6.1e-115	0.995	0.905	0.874	UniRef:UniRef50_P43337
contig_4	cds	171272	172636	-	ONMMKP_00211	564.0	3.3e-198	0.991	0.860	0.636	UniRef:UniRef50_A0A8I2B520
contig_4	cds	172717	172896	+	ONMMKP_00212	63.9	6.5e-14	0.932	0.948	0.582	UniRef:UniRef50_A0AAV5MZJ2
contig_4	cds	172902	173246	-	ONMMKP_00213	211.0	1.5e-70	0.991	0.856	0.929	UniRef:UniRef50_P0AEB7
contig_4	cds	173378	175288	+	ONMMKP_00214	966.0	0.0	0.991	0.935	0.763	UniRef:UniRef50_A0A2X4UQL8
contig_4	cds	175346	176041	+	ONMMKP_00215	330.0	1.2e-113	0.991	0.912	0.712	UniRef:UniRef50_Q87RD1
contig_4	cds	176113	176694	+	ONMMKP_00216	225.0	2.8e-73	1.0	0.843	0.596	UniRef:UniRef50_P0AA91
contig_4	cds	176833	178584	+	ONMMKP_00217	690.0	1.1e-244	0.952	0.954	0.614	UniRef:UniRef50_A0A4Q7Z9A9
contig_4	ncRNA	178543	178631	+	ONMMKP_00218	103.9	6.3e-18	-	-	-	RFAM:RF00370
